Term,Campus,Subject,Catalog,Section,Descr,Course ID,Name,Tot Enrl,Grade,Count ID
1188,MAIN,ACCT,2010,001,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",48,A,4
1188,MAIN,ACCT,2010,001,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",48,B,15
1188,MAIN,ACCT,2010,001,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",48,C,20
1188,MAIN,ACCT,2010,001,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",48,D,2
1188,MAIN,ACCT,2010,001,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",48,F,5
1188,MAIN,ACCT,2010,001,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",48,W,2
1188,MAIN,ACCT,2010,003,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",48,A,14
1188,MAIN,ACCT,2010,003,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",48,B,15
1188,MAIN,ACCT,2010,003,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",48,C,7
1188,MAIN,ACCT,2010,003,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",48,D,6
1188,MAIN,ACCT,2010,003,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",48,F,4
1188,MAIN,ACCT,2010,003,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",48,W,2
1188,MAIN,ACCT,2010,004,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",46,A,13
1188,MAIN,ACCT,2010,004,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",46,B,15
1188,MAIN,ACCT,2010,004,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",46,C,10
1188,MAIN,ACCT,2010,004,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",46,D,3
1188,MAIN,ACCT,2010,004,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",46,F,3
1188,MAIN,ACCT,2010,004,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",46,W,2
1188,MAIN,ACCT,2010,005,ACCOUNT PRIN I,082375,"McLeod,Allison Mayling",46,A,10
1188,MAIN,ACCT,2010,005,ACCOUNT PRIN I,082375,"McLeod,Allison Mayling",46,B,14
1188,MAIN,ACCT,2010,005,ACCOUNT PRIN I,082375,"McLeod,Allison Mayling",46,C,8
1188,MAIN,ACCT,2010,005,ACCOUNT PRIN I,082375,"McLeod,Allison Mayling",46,D,5
1188,MAIN,ACCT,2010,005,ACCOUNT PRIN I,082375,"McLeod,Allison Mayling",46,F,7
1188,MAIN,ACCT,2010,005,ACCOUNT PRIN I,082375,"McLeod,Allison Mayling",46,W,2
1188,MAIN,ACCT,2010,006,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",48,A,8
1188,MAIN,ACCT,2010,006,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",48,B,13
1188,MAIN,ACCT,2010,006,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",48,C,14
1188,MAIN,ACCT,2010,006,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",48,D,5
1188,MAIN,ACCT,2010,006,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",48,F,5
1188,MAIN,ACCT,2010,006,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",48,W,3
1188,MAIN,ACCT,2010,007,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",99,A,9
1188,MAIN,ACCT,2010,007,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",99,B,30
1188,MAIN,ACCT,2010,007,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",99,C,29
1188,MAIN,ACCT,2010,007,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",99,D,13
1188,MAIN,ACCT,2010,007,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",99,F,13
1188,MAIN,ACCT,2010,007,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",99,W,5
1188,MAIN,ACCT,2010,008,ACCOUNT PRIN I,082375,"McLeod,Allison Mayling",102,A,20
1188,MAIN,ACCT,2010,008,ACCOUNT PRIN I,082375,"McLeod,Allison Mayling",102,B,28
1188,MAIN,ACCT,2010,008,ACCOUNT PRIN I,082375,"McLeod,Allison Mayling",102,C,29
1188,MAIN,ACCT,2010,008,ACCOUNT PRIN I,082375,"McLeod,Allison Mayling",102,D,15
1188,MAIN,ACCT,2010,008,ACCOUNT PRIN I,082375,"McLeod,Allison Mayling",102,F,6
1188,MAIN,ACCT,2010,008,ACCOUNT PRIN I,082375,"McLeod,Allison Mayling",102,W,4
1188,MAIN,ACCT,2010,009,ACCOUNT PRIN I,082375,"Ross,Martha Roberts",46,A,3
1188,MAIN,ACCT,2010,009,ACCOUNT PRIN I,082375,"Ross,Martha Roberts",46,B,12
1188,MAIN,ACCT,2010,009,ACCOUNT PRIN I,082375,"Ross,Martha Roberts",46,C,14
1188,MAIN,ACCT,2010,009,ACCOUNT PRIN I,082375,"Ross,Martha Roberts",46,D,5
1188,MAIN,ACCT,2010,009,ACCOUNT PRIN I,082375,"Ross,Martha Roberts",46,F,9
1188,MAIN,ACCT,2010,009,ACCOUNT PRIN I,082375,"Ross,Martha Roberts",46,W,3
1188,MAIN,ACCT,2010,010,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",46,A,12
1188,MAIN,ACCT,2010,010,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",46,B,15
1188,MAIN,ACCT,2010,010,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",46,C,7
1188,MAIN,ACCT,2010,010,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",46,D,6
1188,MAIN,ACCT,2010,010,ACCOUNT PRIN I,082375,"Grieser,Anne Marie",46,F,6
1188,MAIN,ACCT,2010,011,ACCOUNT PRIN I,082375,"Ross,Martha Roberts",45,A,9
1188,MAIN,ACCT,2010,011,ACCOUNT PRIN I,082375,"Ross,Martha Roberts",45,B,11
1188,MAIN,ACCT,2010,011,ACCOUNT PRIN I,082375,"Ross,Martha Roberts",45,C,10
1188,MAIN,ACCT,2010,011,ACCOUNT PRIN I,082375,"Ross,Martha Roberts",45,D,7
1188,MAIN,ACCT,2010,011,ACCOUNT PRIN I,082375,"Ross,Martha Roberts",45,F,7
1188,MAIN,ACCT,2010,011,ACCOUNT PRIN I,082375,"Ross,Martha Roberts",45,W,1
1188,MAIN,ACCT,2010,012,ACCOUNT PRIN I,082375,"Le,Linh",45,A,7
1188,MAIN,ACCT,2010,012,ACCOUNT PRIN I,082375,"Le,Linh",45,B,16
1188,MAIN,ACCT,2010,012,ACCOUNT PRIN I,082375,"Le,Linh",45,C,11
1188,MAIN,ACCT,2010,012,ACCOUNT PRIN I,082375,"Le,Linh",45,D,5
1188,MAIN,ACCT,2010,012,ACCOUNT PRIN I,082375,"Le,Linh",45,F,5
1188,MAIN,ACCT,2010,012,ACCOUNT PRIN I,082375,"Le,Linh",45,W,1
1188,MAIN,ACCT,2010,013,ACCOUNT PRIN I,082375,"Baker,Jay Keith",45,A,5
1188,MAIN,ACCT,2010,013,ACCOUNT PRIN I,082375,"Baker,Jay Keith",45,B,11
1188,MAIN,ACCT,2010,013,ACCOUNT PRIN I,082375,"Baker,Jay Keith",45,C,10
1188,MAIN,ACCT,2010,013,ACCOUNT PRIN I,082375,"Baker,Jay Keith",45,D,5
1188,MAIN,ACCT,2010,013,ACCOUNT PRIN I,082375,"Baker,Jay Keith",45,F,10
1188,MAIN,ACCT,2010,013,ACCOUNT PRIN I,082375,"Baker,Jay Keith",45,W,4
1188,FRSC,ACCT,2010,501,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",27,A,2
1188,FRSC,ACCT,2010,501,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",27,B,6
1188,FRSC,ACCT,2010,501,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",27,C,10
1188,FRSC,ACCT,2010,501,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",27,D,3
1188,FRSC,ACCT,2010,501,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",27,F,1
1188,FRSC,ACCT,2010,501,ACCOUNT PRIN I,082375,"Rumbough Jr.,Roy Albert",27,W,5
1188,MAIN,ACCT,2020,001,ACCOUNT PRIN II,085423,"Nie,Dongfang",9,A,2
1188,MAIN,ACCT,2020,001,ACCOUNT PRIN II,085423,"Nie,Dongfang",9,B,3
1188,MAIN,ACCT,2020,001,ACCOUNT PRIN II,085423,"Nie,Dongfang",9,D,2
1188,MAIN,ACCT,2020,001,ACCOUNT PRIN II,085423,"Nie,Dongfang",9,W,2
1188,MAIN,ACCT,2020,002,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",46,A,16
1188,MAIN,ACCT,2020,002,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",46,B,14
1188,MAIN,ACCT,2020,002,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",46,C,11
1188,MAIN,ACCT,2020,002,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",46,D,2
1188,MAIN,ACCT,2020,002,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",46,F,3
1188,MAIN,ACCT,2020,003,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",46,A,15
1188,MAIN,ACCT,2020,003,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",46,B,17
1188,MAIN,ACCT,2020,003,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",46,C,7
1188,MAIN,ACCT,2020,003,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",46,D,2
1188,MAIN,ACCT,2020,003,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",46,F,3
1188,MAIN,ACCT,2020,003,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",46,W,2
1188,MAIN,ACCT,2020,004,ACCOUNT PRIN II,085423,"Runyan,Bruce W",79,A,8
1188,MAIN,ACCT,2020,004,ACCOUNT PRIN II,085423,"Runyan,Bruce W",79,B,24
1188,MAIN,ACCT,2020,004,ACCOUNT PRIN II,085423,"Runyan,Bruce W",79,C,26
1188,MAIN,ACCT,2020,004,ACCOUNT PRIN II,085423,"Runyan,Bruce W",79,D,10
1188,MAIN,ACCT,2020,004,ACCOUNT PRIN II,085423,"Runyan,Bruce W",79,F,5
1188,MAIN,ACCT,2020,004,ACCOUNT PRIN II,085423,"Runyan,Bruce W",79,I,1
1188,MAIN,ACCT,2020,004,ACCOUNT PRIN II,085423,"Runyan,Bruce W",79,W,5
1188,MAIN,ACCT,2020,005,ACCOUNT PRIN II,085423,"Runyan,Bruce W",46,A,5
1188,MAIN,ACCT,2020,005,ACCOUNT PRIN II,085423,"Runyan,Bruce W",46,B,12
1188,MAIN,ACCT,2020,005,ACCOUNT PRIN II,085423,"Runyan,Bruce W",46,C,14
1188,MAIN,ACCT,2020,005,ACCOUNT PRIN II,085423,"Runyan,Bruce W",46,D,8
1188,MAIN,ACCT,2020,005,ACCOUNT PRIN II,085423,"Runyan,Bruce W",46,F,2
1188,MAIN,ACCT,2020,005,ACCOUNT PRIN II,085423,"Runyan,Bruce W",46,W,5
1188,MAIN,ACCT,2020,006,ACCOUNT PRIN II,085423,"Runyan,Bruce W",79,A,9
1188,MAIN,ACCT,2020,006,ACCOUNT PRIN II,085423,"Runyan,Bruce W",79,B,25
1188,MAIN,ACCT,2020,006,ACCOUNT PRIN II,085423,"Runyan,Bruce W",79,C,33
1188,MAIN,ACCT,2020,006,ACCOUNT PRIN II,085423,"Runyan,Bruce W",79,D,6
1188,MAIN,ACCT,2020,006,ACCOUNT PRIN II,085423,"Runyan,Bruce W",79,F,3
1188,MAIN,ACCT,2020,006,ACCOUNT PRIN II,085423,"Runyan,Bruce W",79,I,1
1188,MAIN,ACCT,2020,006,ACCOUNT PRIN II,085423,"Runyan,Bruce W",79,W,2
1188,MAIN,ACCT,2020,007,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",41,A,6
1188,MAIN,ACCT,2020,007,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",41,B,14
1188,MAIN,ACCT,2020,007,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",41,C,9
1188,MAIN,ACCT,2020,007,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",41,D,4
1188,MAIN,ACCT,2020,007,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",41,F,5
1188,MAIN,ACCT,2020,007,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",41,W,3
1188,MAIN,ACCT,2020,008,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",38,A,11
1188,MAIN,ACCT,2020,008,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",38,B,12
1188,MAIN,ACCT,2020,008,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",38,C,9
1188,MAIN,ACCT,2020,008,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",38,D,1
1188,MAIN,ACCT,2020,008,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",38,F,3
1188,MAIN,ACCT,2020,008,ACCOUNT PRIN II,085423,"Joiner,Hillary Grace",38,W,2
1188,MAIN,ACCT,2020,009,ACCOUNT PRIN II,085423,"Runyan,Bruce W",46,A,13
1188,MAIN,ACCT,2020,009,ACCOUNT PRIN II,085423,"Runyan,Bruce W",46,B,8
1188,MAIN,ACCT,2020,009,ACCOUNT PRIN II,085423,"Runyan,Bruce W",46,C,16
1188,MAIN,ACCT,2020,009,ACCOUNT PRIN II,085423,"Runyan,Bruce W",46,D,2
1188,MAIN,ACCT,2020,009,ACCOUNT PRIN II,085423,"Runyan,Bruce W",46,F,4
1188,MAIN,ACCT,2020,009,ACCOUNT PRIN II,085423,"Runyan,Bruce W",46,W,3
1188,MAIN,ACCT,3110,001,INTER ACCT I,085426,"Bandla,Madhuri",45,A,12
1188,MAIN,ACCT,3110,001,INTER ACCT I,085426,"Bandla,Madhuri",45,B,13
1188,MAIN,ACCT,3110,001,INTER ACCT I,085426,"Bandla,Madhuri",45,C,11
1188,MAIN,ACCT,3110,001,INTER ACCT I,085426,"Bandla,Madhuri",45,D,2
1188,MAIN,ACCT,3110,001,INTER ACCT I,085426,"Bandla,Madhuri",45,F,7
1188,MAIN,ACCT,3110,002,INTER ACCT I,085426,"Bandla,Madhuri",44,A,6
1188,MAIN,ACCT,3110,002,INTER ACCT I,085426,"Bandla,Madhuri",44,B,15
1188,MAIN,ACCT,3110,002,INTER ACCT I,085426,"Bandla,Madhuri",44,C,8
1188,MAIN,ACCT,3110,002,INTER ACCT I,085426,"Bandla,Madhuri",44,D,8
1188,MAIN,ACCT,3110,002,INTER ACCT I,085426,"Bandla,Madhuri",44,F,6
1188,MAIN,ACCT,3110,002,INTER ACCT I,085426,"Bandla,Madhuri",44,W,1
1188,MAIN,ACCT,3110,003,INTER ACCT I,085426,"Bandla,Madhuri",20,B,9
1188,MAIN,ACCT,3110,003,INTER ACCT I,085426,"Bandla,Madhuri",20,C,5
1188,MAIN,ACCT,3110,003,INTER ACCT I,085426,"Bandla,Madhuri",20,D,1
1188,MAIN,ACCT,3110,003,INTER ACCT I,085426,"Bandla,Madhuri",20,F,4
1188,MAIN,ACCT,3110,003,INTER ACCT I,085426,"Bandla,Madhuri",20,W,1
1188,MAIN,ACCT,3110,004,INTER ACCT I,085426,"Bandla,Madhuri",47,A,7
1188,MAIN,ACCT,3110,004,INTER ACCT I,085426,"Bandla,Madhuri",47,B,17
1188,MAIN,ACCT,3110,004,INTER ACCT I,085426,"Bandla,Madhuri",47,C,14
1188,MAIN,ACCT,3110,004,INTER ACCT I,085426,"Bandla,Madhuri",47,D,3
1188,MAIN,ACCT,3110,004,INTER ACCT I,085426,"Bandla,Madhuri",47,F,4
1188,MAIN,ACCT,3110,004,INTER ACCT I,085426,"Bandla,Madhuri",47,W,2
1188,MAIN,ACCT,3110,005,INTER ACCT I,085426,"Marquardt,Blair Brackin",42,A,6
1188,MAIN,ACCT,3110,005,INTER ACCT I,085426,"Marquardt,Blair Brackin",42,B,16
1188,MAIN,ACCT,3110,005,INTER ACCT I,085426,"Marquardt,Blair Brackin",42,C,12
1188,MAIN,ACCT,3110,005,INTER ACCT I,085426,"Marquardt,Blair Brackin",42,D,4
1188,MAIN,ACCT,3110,005,INTER ACCT I,085426,"Marquardt,Blair Brackin",42,F,1
1188,MAIN,ACCT,3110,005,INTER ACCT I,085426,"Marquardt,Blair Brackin",42,W,3
1188,MAIN,ACCT,3110,006,INTER ACCT I,085426,"Marquardt,Blair Brackin",39,A,10
1188,MAIN,ACCT,3110,006,INTER ACCT I,085426,"Marquardt,Blair Brackin",39,B,14
1188,MAIN,ACCT,3110,006,INTER ACCT I,085426,"Marquardt,Blair Brackin",39,C,10
1188,MAIN,ACCT,3110,006,INTER ACCT I,085426,"Marquardt,Blair Brackin",39,D,4
1188,MAIN,ACCT,3110,006,INTER ACCT I,085426,"Marquardt,Blair Brackin",39,W,1
1188,MAIN,ACCT,3120,001,INTER ACCT II,085427,"Abernathy,John Lewis",40,A,8
1188,MAIN,ACCT,3120,001,INTER ACCT II,085427,"Abernathy,John Lewis",40,B,11
1188,MAIN,ACCT,3120,001,INTER ACCT II,085427,"Abernathy,John Lewis",40,C,14
1188,MAIN,ACCT,3120,001,INTER ACCT II,085427,"Abernathy,John Lewis",40,D,5
1188,MAIN,ACCT,3120,001,INTER ACCT II,085427,"Abernathy,John Lewis",40,F,2
1188,MAIN,ACCT,3120,002,INTER ACCT II,085427,"Rumbough Jr.,Roy Albert",18,A,6
1188,MAIN,ACCT,3120,002,INTER ACCT II,085427,"Rumbough Jr.,Roy Albert",18,B,4
1188,MAIN,ACCT,3120,002,INTER ACCT II,085427,"Rumbough Jr.,Roy Albert",18,C,6
1188,MAIN,ACCT,3120,002,INTER ACCT II,085427,"Rumbough Jr.,Roy Albert",18,D,1
1188,MAIN,ACCT,3120,002,INTER ACCT II,085427,"Rumbough Jr.,Roy Albert",18,W,1
1188,MAIN,ACCT,3120,003,INTER ACCT II,085427,"Abernathy,John Lewis",44,A,10
1188,MAIN,ACCT,3120,003,INTER ACCT II,085427,"Abernathy,John Lewis",44,B,11
1188,MAIN,ACCT,3120,003,INTER ACCT II,085427,"Abernathy,John Lewis",44,C,13
1188,MAIN,ACCT,3120,003,INTER ACCT II,085427,"Abernathy,John Lewis",44,D,7
1188,MAIN,ACCT,3120,003,INTER ACCT II,085427,"Abernathy,John Lewis",44,F,3
1188,MAIN,ACCT,3120,004,INTER ACCT II,085427,"Sun,Lili",11,A,4
1188,MAIN,ACCT,3120,004,INTER ACCT II,085427,"Sun,Lili",11,B,5
1188,MAIN,ACCT,3120,004,INTER ACCT II,085427,"Sun,Lili",11,C,2
1188,MAIN,ACCT,3270,001,COST ACCOUNTING,085429,"Finn,Don William",46,A,7
1188,MAIN,ACCT,3270,001,COST ACCOUNTING,085429,"Finn,Don William",46,B,20
1188,MAIN,ACCT,3270,001,COST ACCOUNTING,085429,"Finn,Don William",46,C,12
1188,MAIN,ACCT,3270,001,COST ACCOUNTING,085429,"Finn,Don William",46,D,3
1188,MAIN,ACCT,3270,001,COST ACCOUNTING,085429,"Finn,Don William",46,F,2
1188,MAIN,ACCT,3270,001,COST ACCOUNTING,085429,"Finn,Don William",46,W,2
1188,MAIN,ACCT,3270,002,COST ACCOUNTING,085429,"Ross,Martha Roberts",48,A,30
1188,MAIN,ACCT,3270,002,COST ACCOUNTING,085429,"Ross,Martha Roberts",48,B,8
1188,MAIN,ACCT,3270,002,COST ACCOUNTING,085429,"Ross,Martha Roberts",48,C,5
1188,MAIN,ACCT,3270,002,COST ACCOUNTING,085429,"Ross,Martha Roberts",48,D,3
1188,MAIN,ACCT,3270,002,COST ACCOUNTING,085429,"Ross,Martha Roberts",48,W,2
1188,MAIN,ACCT,3270,003,COST ACCOUNTING,085429,"Finn,Don William",48,A,11
1188,MAIN,ACCT,3270,003,COST ACCOUNTING,085429,"Finn,Don William",48,B,20
1188,MAIN,ACCT,3270,003,COST ACCOUNTING,085429,"Finn,Don William",48,C,10
1188,MAIN,ACCT,3270,003,COST ACCOUNTING,085429,"Finn,Don William",48,D,3
1188,MAIN,ACCT,3270,003,COST ACCOUNTING,085429,"Finn,Don William",48,F,1
1188,MAIN,ACCT,3270,003,COST ACCOUNTING,085429,"Finn,Don William",48,W,3
1188,MAIN,ACCT,3270,004,COST ACCOUNTING,085429,"Ross,Martha Roberts",39,A,20
1188,MAIN,ACCT,3270,004,COST ACCOUNTING,085429,"Ross,Martha Roberts",39,B,11
1188,MAIN,ACCT,3270,004,COST ACCOUNTING,085429,"Ross,Martha Roberts",39,C,6
1188,MAIN,ACCT,3270,004,COST ACCOUNTING,085429,"Ross,Martha Roberts",39,F,2
1188,MAIN,ACCT,3405,001,PROF DEVELOPMENT,088082,"Ellis,Christine Michelle",47,A,38
1188,MAIN,ACCT,3405,001,PROF DEVELOPMENT,088082,"Ellis,Christine Michelle",47,B,7
1188,MAIN,ACCT,3405,001,PROF DEVELOPMENT,088082,"Ellis,Christine Michelle",47,C,2
1188,MAIN,ACCT,3405,001,PROF DEVELOPMENT,088082,"Zimmermann,Harvey L",47,A,38
1188,MAIN,ACCT,3405,001,PROF DEVELOPMENT,088082,"Zimmermann,Harvey L",47,B,7
1188,MAIN,ACCT,3405,001,PROF DEVELOPMENT,088082,"Zimmermann,Harvey L",47,C,2
1188,MAIN,ACCT,3405,002,PROF DEVELOPMENT,088082,"Ellis,Christine Michelle",43,A,32
1188,MAIN,ACCT,3405,002,PROF DEVELOPMENT,088082,"Ellis,Christine Michelle",43,B,8
1188,MAIN,ACCT,3405,002,PROF DEVELOPMENT,088082,"Ellis,Christine Michelle",43,C,3
1188,MAIN,ACCT,3405,002,PROF DEVELOPMENT,088082,"Zimmermann,Harvey L",43,A,32
1188,MAIN,ACCT,3405,002,PROF DEVELOPMENT,088082,"Zimmermann,Harvey L",43,B,8
1188,MAIN,ACCT,3405,002,PROF DEVELOPMENT,088082,"Zimmermann,Harvey L",43,C,3
1188,MAIN,ACCT,4100,001,ACCOUNTING SYSTEM,089061,"Kipp,Peter Christopher",48,A,25
1188,MAIN,ACCT,4100,001,ACCOUNTING SYSTEM,089061,"Kipp,Peter Christopher",48,B,16
1188,MAIN,ACCT,4100,001,ACCOUNTING SYSTEM,089061,"Kipp,Peter Christopher",48,C,5
1188,MAIN,ACCT,4100,001,ACCOUNTING SYSTEM,089061,"Kipp,Peter Christopher",48,D,1
1188,MAIN,ACCT,4100,001,ACCOUNTING SYSTEM,089061,"Kipp,Peter Christopher",48,W,1
1188,MAIN,ACCT,4100,002,ACCOUNTING SYSTEM,089061,"Kipp,Peter Christopher",59,A,30
1188,MAIN,ACCT,4100,002,ACCOUNTING SYSTEM,089061,"Kipp,Peter Christopher",59,B,24
1188,MAIN,ACCT,4100,002,ACCOUNTING SYSTEM,089061,"Kipp,Peter Christopher",59,C,5
1188,MAIN,ACCT,4300,001,FED INCOME TAX,082378,"Klaus,Jan Philipp",48,A,11
1188,MAIN,ACCT,4300,001,FED INCOME TAX,082378,"Klaus,Jan Philipp",48,B,18
1188,MAIN,ACCT,4300,001,FED INCOME TAX,082378,"Klaus,Jan Philipp",48,C,11
1188,MAIN,ACCT,4300,001,FED INCOME TAX,082378,"Klaus,Jan Philipp",48,D,6
1188,MAIN,ACCT,4300,001,FED INCOME TAX,082378,"Klaus,Jan Philipp",48,F,2
1188,MAIN,ACCT,4300,002,FED INCOME TAX,082378,"Smith,Kenneth Charles",43,A,9
1188,MAIN,ACCT,4300,002,FED INCOME TAX,082378,"Smith,Kenneth Charles",43,B,13
1188,MAIN,ACCT,4300,002,FED INCOME TAX,082378,"Smith,Kenneth Charles",43,C,11
1188,MAIN,ACCT,4300,002,FED INCOME TAX,082378,"Smith,Kenneth Charles",43,D,1
1188,MAIN,ACCT,4300,002,FED INCOME TAX,082378,"Smith,Kenneth Charles",43,F,1
1188,MAIN,ACCT,4300,002,FED INCOME TAX,082378,"Smith,Kenneth Charles",43,I,1
1188,MAIN,ACCT,4300,002,FED INCOME TAX,082378,"Smith,Kenneth Charles",43,W,7
1188,MAIN,ACCT,4300,003,FED INCOME TAX,082378,"Iyer,Govind S",47,A,9
1188,MAIN,ACCT,4300,003,FED INCOME TAX,082378,"Iyer,Govind S",47,B,19
1188,MAIN,ACCT,4300,003,FED INCOME TAX,082378,"Iyer,Govind S",47,C,13
1188,MAIN,ACCT,4300,003,FED INCOME TAX,082378,"Iyer,Govind S",47,D,3
1188,MAIN,ACCT,4300,003,FED INCOME TAX,082378,"Iyer,Govind S",47,F,2
1188,MAIN,ACCT,4300,003,FED INCOME TAX,082378,"Iyer,Govind S",47,W,1
1188,MAIN,ACCT,4400,001,AUDIT-PROF RESP,085435,"Eutsler,Jared Alan",32,A,9
1188,MAIN,ACCT,4400,001,AUDIT-PROF RESP,085435,"Eutsler,Jared Alan",32,B,15
1188,MAIN,ACCT,4400,001,AUDIT-PROF RESP,085435,"Eutsler,Jared Alan",32,C,6
1188,MAIN,ACCT,4400,001,AUDIT-PROF RESP,085435,"Eutsler,Jared Alan",32,D,2
1188,MAIN,ACCT,4400,002,AUDIT-PROF RESP,085435,"Eutsler,Jared Alan",40,A,17
1188,MAIN,ACCT,4400,002,AUDIT-PROF RESP,085435,"Eutsler,Jared Alan",40,B,18
1188,MAIN,ACCT,4400,002,AUDIT-PROF RESP,085435,"Eutsler,Jared Alan",40,C,4
1188,MAIN,ACCT,4400,002,AUDIT-PROF RESP,085435,"Eutsler,Jared Alan",40,D,1
1188,MAIN,ACCT,4400,003,AUDIT-PROF RESP,085435,"Eutsler,Jared Alan",31,A,6
1188,MAIN,ACCT,4400,003,AUDIT-PROF RESP,085435,"Eutsler,Jared Alan",31,B,16
1188,MAIN,ACCT,4400,003,AUDIT-PROF RESP,085435,"Eutsler,Jared Alan",31,C,7
1188,MAIN,ACCT,4400,003,AUDIT-PROF RESP,085435,"Eutsler,Jared Alan",31,W,2
1188,MAIN,ACCT,5110,003,ACCOUNTING RESEARCH,085442,"Sun,Lili",26,A,20
1188,MAIN,ACCT,5110,003,ACCOUNTING RESEARCH,085442,"Sun,Lili",26,B,6
1188,MAIN,ACCT,5120,001,I.S. IN ACCOUNTING,085443,"Lineros,Jose Victor",16,A,10
1188,MAIN,ACCT,5120,001,I.S. IN ACCOUNTING,085443,"Lineros,Jose Victor",16,B,6
1188,INET,ACCT,5130,002,ACCT FOR MGMT,085444,"Jimenez,Peggy Denise",30,A,19
1188,INET,ACCT,5130,002,ACCT FOR MGMT,085444,"Jimenez,Peggy Denise",30,B,10
1188,INET,ACCT,5130,002,ACCT FOR MGMT,085444,"Jimenez,Peggy Denise",30,C,1
1188,INET,ACCT,5130,080,ACCT FOR MGMT,085444,"Jimenez,Peggy Denise",43,A,30
1188,INET,ACCT,5130,080,ACCT FOR MGMT,085444,"Jimenez,Peggy Denise",43,B,11
1188,INET,ACCT,5130,080,ACCT FOR MGMT,085444,"Jimenez,Peggy Denise",43,C,1
1188,INET,ACCT,5130,080,ACCT FOR MGMT,085444,"Jimenez,Peggy Denise",43,W,1
1188,INOS,ACCT,5130,086,ACCT FOR MGMT,085444,"Jimenez,Peggy Denise",2,A,1
1188,INOS,ACCT,5130,086,ACCT FOR MGMT,085444,"Jimenez,Peggy Denise",2,B,1
1188,FRSC,ACCT,5130,501,ACCT FOR MGMT,085444,"Wilner,Neil Alan",10,A,6
1188,FRSC,ACCT,5130,501,ACCT FOR MGMT,085444,"Wilner,Neil Alan",10,B,4
